P0 xox..oxo.,0
P0 xox..oxox,0
P0 xox..ox.o,0
P0 xox..oxxo,0
P0 xox..oox.,0
P0 xox..o.xo,0
P0 xox..o.ox,0
P0 xoxx..o.o,0
P0 xoxx..oxo,0
P0 xox.x.o.o,0
P0 xox.x.oxo,0
P0 xox..xoo.,0
P0 xox..xoox,0
P0 xox..xo.o,0
P0 xox..xoxo,0
P0 xox...o..,0
P0 xox..xo..,0
P0 xox...ox.,0
P0 xox...oxo,0
P0 xox...oox,0
P0 xoxx...oo,0
P0 xoxx..xoo,0
P0 xox.x..oo,0
P0 xox.x.xoo,0
P0 xox..x.oo,0
P0 xox..xxoo,0
P0 xox...xoo,0
P0 xox....o.,0
P0 xox..x.o.,0
P0 xox...xo.,0
P0 xox....ox,0
P0 xox.....o,0
P0 xoxx....o,0
P0 xox.x...o,0
P0 xox..x..o,0
P0 xox...x.o,0
P0 xox....xo,0
P0 xoox.....,0
P0 xooxx....,0
P0 xooxxo...,0
P0 xooxxox..,0
P0 xooxxo.x.,0
P0 xooxxo..x,0
P0 xooxxoo.x,0
P0 xooxxooxx,0
P0 xooxxo.ox,0
P0 xooxxoxox,0
P0 xooxxxoo.,0
P0 xooxxxoox,0
P0 xooxxxo.o,0
P0 xooxxxoxo,0
P0 xooxx.o..,0
P0 xooxxxo..,0
P0 xooxx.ox.,0
P0 xooxx.o.x,0
P0 xooxx.oox,0
P0 xooxxx.oo,0
P0 xooxxxxoo,0
P0 xooxx..o.,0
P0 xooxxx.o.,0
P0 xooxx.xo.,0
P0 xooxx..ox,0
P0 xooxx...o,0
P0 xooxxx..o,0
P0 xooxx.x.o,0
P0 xooxx..xo,0
P0 xoox.x...,0
P0 xooxox...,0
P0 xooxoxx..,0
P0 xooxox.xo,0
P0 xooxoxxxo,0
P0 xooxox.ox,0
P0 xooxoxxox,0
P0 xoox.xo..,0
P0 xoox.xoxo,0
P0 xoox.xoox,0
P0 xoox.x.o.,0
P0 xoox.xxo.,0
P0 xoox.x.ox,0
P0 xoox.x..o,0
P0 xoox.xx.o,0
P0 xoox.x.xo,0
P0 xoox..x..,0
P0 xoox...x.,0
P0 xooxo..x.,0
P0 xooxo.xx.,0
P0 xooxoo.xx,0
P0 xooxooxxx,0
P0 xoox.o.x.,0
P0 xoox.oxx.,0
P0 xoox.o.xx,0
P0 xoox.ooxx,0
P0 xoox..ox.,0
P0 xoox...xo,0
P0 xoox..xxo,0
P0 xoox....x,0
P0 xooxo...x,0
P0 xooxo.x.x,0
P0 xoox.o..x,0
P0 xoox.ox.x,0
P0 xoox..o.x,0
P0 xoox...ox,0
P0 xoox..xox,0
P0 xo.xo....,0
P0 xo.xox...,0
P0 xo.xoxo..,0
P0 xo.xoxoxo,0
P0 xo.xoxoox,0
P0 xo.xox.o.,0
P0 xo.xoxxo.,0
P0 xo.xox.ox,0
P0 xo.xox..o,0
P0 xo.xoxx.o,0
P0 xo.xox.xo,0
P0 xo.xo.x..,0
P0 xo.xoo.x.,0
P0 xo.xooxx.,0
P0 xo.xo..xo,0
P0 xo.xo.xxo,0
P0 xo.xoo..x,0
P0 xo.xoox.x,0
P0 xo.xo..ox,0
P0 xo.xo.xox,0
P0 xo.xxoo..,0
P0 xo.xxoox.,0
P0 xo.xxo.o.,0
P0 xo.xxoxo.,0
P0 xo.xxo..o,0
P0 xo.xxox.o,0
P0 xo.xxo.xo,0
P0 xo.x.o...,0
P0 xo.xxo...,0
P0 xo.x.ox..,0
P0 xo.x.o.x.,0
P0 xo.x.oox.,0
P0 xo.x.o.xo,0
P0 xo.x.oxxo,0
P0 xo.x.o.ox,0
P0 xo.x.oxox,0
P0 xo.xx.o.o,0
P0 xo.xx.oxo,0
P0 xo.x.xoo.,0
P0 xo.x.xoox,0
P0 xo.x.xo.o,0
P0 xo.x.xoxo,0
P0 xo.x..oxo,0
P0 xo.x..oox,0
P0 xo.xx..oo,0
P0 xo.xx.xoo,0
P0 xo.x.x.oo,0
P0 xo.x.xxoo,0
P0 xo.x...o.,0
P0 xo.x.x.o.,0
P0 xo.x..xo.,0
P0 xo.x...ox,0
P0 xo.x....o,0
P0 xo.xx...o,0
P0 xo.x.x..o,0
P0 xo.x..x.o,0
P0 xo.x...xo,0
P0 xoo.x....,0
P0 xoo.xxo..,0
P0 xoo.xxoxo,0
P0 xoo.xxoox,0
P0 xoo.xxxoo,0
P0 xoo.xx.o.,0
P0 xoo.xx..o,0
P0 xoo.xox..,0
P0 xoo.xoxxo,0
P0 xooxxoxxo,0
P0 xoo.xoxox,0
P0 xoo.x.xo.,0
P0 xoo.x.x.o,0
P0 xoo.xo.x.,0
P0 xoo.xooxx,0
P0 xoo.x.ox.,0
P0 xoo.x..xo,0
P0 xoo.xo..x,0
P0 xoo.x.o.x,0
P0 xoo.x..ox,0
P0 xo.ox....,0
P0 xo.oxxo..,0
P0 xo.oxxoxo,0
P0 xo.oxxoox,0
P0 xo.oxxxoo,0
P0 xo.oxx.o.,0
P0 xo.oxx..o,0
P0 xo.oxox..,0
P0 xo.oxoxxo,0
P0 xo.oxoxox,0
P0 xo.ox.xo.,0
P0 xo.ox.x.o,0
P0 xo.oxo.x.,0
P0 xo.oxooxx,0
P0 xo.ox.ox.,0
P0 xo.ox..xo,0
P0 xo.oxo..x,0
P0 xo.ox.o.x,0
P0 xo.ox..ox,0
P0 xo..xo...,0
P0 xo..xox..,0
P0 xo..xoxo.,0
P0 xo..xoxox,0
P0 xo..xox.o,0
P0 xo..xoxxo,0
P0 xo..xo.x.,0
P0 xo..xoox.,0
P0 xo..xooxx,0
P0 xo..xo.xo,0
P0 xo..xoo.x,0
P0 xo..xo.ox,0
P0 xo..xxoo.,0
P0 xo..xxoox,0
P0 xo..xxo.o,0
P0 xo..xxoxo,0
P0 xo..x.o..,0
P0 xo..x.ox.,0
P0 xo..x.oxo,0
P0 xo..x.oox,0
P0 xo..xx.oo,0
P0 xo..xxxoo,0
P0 xo..x.xoo,0
P0 xo..x..o.,0
P0 xo..x.xo.,0
P0 xo..x...o,0
P0 xo..x.x.o,0
P0 xo..x..xo,0
P0 xo...x...,0
P0 xoo..x...,0
P0 xoo.oxx..,0
P0 xoo.oxxxo,0
P0 xoo.oxxox,0
P0 xoo..xxo.,0
P0 xoo..xx.o,0
P0 xoo..x.xo,0
P0 xoo..x.ox,0
P0 xo.o.x...,0
P0 xo.ooxx..,0
P0 xo.ooxxxo,0
P0 xo.ooxxox,0
P0 xo.o.xxo.,0
P0 xo.o.xx.o,0
P0 xo.oox.x.,0
P0 xo.ooxoxx,0
P0 xo.o.xox.,0
P0 xo.o.x.xo,0
P0 xo.oox..x,0
P0 xo.o.xo.x,0
P0 xo.o.x.ox,0
P0 xo..ox...,0
P0 xo..oxx..,0
P0 xo..oxxo.,0
P0 xo..oxxox,0
P0 xo..oxx.o,0
P0 xo..oxxxo,0
P0 xo..oxox.,0
P0 xo..ox.xo,0
P0 xo..oxo.x,0
P0 xo..ox.ox,0
P0 xo...xo..,0
P0 xo...xoxo,0
P0 xo...xoox,0
P0 xo...xxoo,0
P0 xo...x.o.,0
P0 xo...xxo.,0
P0 xo...x.ox,0
P0 xo...x..o,0
P0 xo...xx.o,0
P0 xo...x.xo,0
P0 xo....x..,0
P0 xoo...x..,0
P0 xoo.o.xx.,0
P0 xoo.ooxxx,0
P0 xoo..oxx.,0
P0 xoo...xxo,0
P0 xoo.o.x.x,0
P0 xoo..ox.x,0
P0 xoo...xox,0
P0 xo.o..x..,0
P0 xo.o..xxo,0
P0 xo.o..xox,0
P0 xo..o.x..,0
P0 xo..ooxx.,0
P0 xo..o.xxo,0
P0 xo..oox.x,0
P0 xo..o.xox,0
P0 xo...ox..,0
P0 xo...oxxo,0
P0 xo...oxox,0
P0 xo....xo.,0
P0 xo....xox,0
P0 xo....x.o,0
P0 xo....xxo,0
P0 xoo....x.,0
P0 xoo..o.xx,0
P0 xo.o...x.,0
P0 xo.o..oxx,0
P0 xo...o.x.,0
P0 xo...ooxx,0
P0 xo....ox.,0
P0 xo.....xo,0
P0 xoo.....x,0
P0 xo.o....x,0
P0 xo.....ox,0
P0 xxoo.....,0
P0 xxoox....,0
P0 xxooxo...,0
P0 xxooxox..,0
P0 xxooxo.x.,0
P0 xxooxo..x,0
P0 xxooxoo.x,0
P0 xxooxooxx,0
P0 xxooxo.ox,0
P0 xxooxoxox,0
P0 xxooxxoo.,0
P0 xxooxxoox,0
P0 xxooxxo.o,0
P0 xxooxxoxo,0
P0 xxoox.o..,0
P0 xxooxxo..,0
P0 xxoox.ox.,0
P0 xxoox.o.x,0
P0 xxoox.oox,0
P0 xxooxx.oo,0
P0 xxooxxxoo,0
P0 xxoox..o.,0
P0 xxooxx.o.,0
P0 xxoox.xo.,0
P0 xxoox..ox,0
P0 xxoox...o,0
P0 xxooxx..o,0
P0 xxoox.x.o,0
P0 xxoox..xo,0
P0 xxoo.xo..,0
P0 xxoo.xoxo,0
P0 xxoo.xoox,0
P0 xxoo.xxoo,0
P0 xxoo.x.o.,0
P0 xxoo.x..o,0
P0 xxoo.ox..,0
P0 xxoo.oxxo,0
P0 xxooxoxxo,0
P0 xxoo.oxox,0
P0 xxoo..xo.,0
P0 xxoo..x.o,0
P0 xxoo.o.x.,0
P0 xxoo.ooxx,0
P0 xxoo..ox.,0
P0 xxoo...xo,0
P0 xxoo.o..x,0
P0 xxoo..o.x,0
P0 xxoo...ox,0
P0 xxoxoo...,0
P0 xxoxoox..,0
P0 xxoxoo.xo,0
P0 xxoxooxxo,0
P0 xxoxoo.ox,0
P0 xxoxooxox,0
P0 xxoxox.oo,0
P0 xxoxoxxoo,0
P0 xxoxo..o.,0
P0 xxoxo.xo.,0
P0 xxoxo...o,0
P0 xxoxo.x.o,0
P0 xxo.oxxoo,0
P0 xxo.oox..,0
P0 xxo.ooxxo,0
P0 xxo.ooxox,0
P0 xxo.o.xo.,0
P0 xxo.o.x.o,0
P0 xxoxxoo.o,0
P0 xxoxxooxo,0
P0 xxox.ooxo,0
P0 xxoxxo.oo,0
P0 xxoxxoxoo,0
P0 xxox.o.o.,0
P0 xxox.oxo.,0
P0 xxox.o..o,0
P0 xxoxxo..o,0
P0 xxox.ox.o,0
P0 xxox.o.xo,0
P0 xxo.xoo..,0
P0 xxo.xoox.,0
P0 xxo.xo.o.,0
P0 xxo.xoxo.,0
P0 xxo.xo..o,0
P0 xxo.xox.o,0
P0 xxo.xo.xo,0
P0 xxo..o...,0
P0 xxo.xo...,0
P0 xxo..ox..,0
P0 xxo..oxo.,0
P0 xxo..oxox,0
P0 xxo..ox.o,0
P0 xxo..oxxo,0
P0 xxo..oox.,0
P0 xxo..o.xo,0
P0 xxo..o.ox,0
P0 xxo.x.o.o,0
P0 xxo.x.oxo,0
P0 xxo...oxo,0
P0 xxox...oo,0
P0 xxox..xoo,0
P0 xxo.x..oo,0
P0 xxo.x.xoo,0
P0 xxo..x.oo,0
P0 xxo..xxoo,0
P0 xxo...xoo,0
P0 xxo....o.,0
P0 xxo...xo.,0
P0 xxo.....o,0
P0 xxo.x...o,0
P0 xxo...x.o,0
P0 x.oxo....,0
P0 x.oxox.o.,0
P0 x.oxoxxo.,0
P0 x.oxox..o,0
P0 x.oxoxx.o,0
P0 x.oxo.x..,0
P0 x.oxoo.x.,0
P0 x.oxooxx.,0
P0 x.oxo..xo,0
P0 x.oxo.xxo,0
P0 x.oxoo..x,0
P0 x.oxoox.x,0
P0 x.oxo..ox,0
P0 x.oxo.xox,0
P0 x.oxxoo..,0
P0 x.oxxoox.,0
P0 x.oxxo.o.,0
P0 x.oxxoxo.,0
P0 x.oxxo..o,0
P0 x.oxxox.o,0
P0 x.oxxo.xo,0
P0 x.ox.o...,0
P0 x.oxxo...,0
P0 x.ox.ox..,0
P0 x.ox.o.x.,0
P0 x.ox.oox.,0
P0 x.ox.o.xo,0
P0 x.ox.oxxo,0
P0 x.ox.o.ox,0
P0 x.ox.oxox,0
P0 x.oxx.o.o,0
P0 x.oxx.oxo,0
P0 x.ox..oxo,0
P0 x.oxx..oo,0
P0 x.oxx.xoo,0
P0 x.ox.x.oo,0
P0 x.ox.xxoo,0
P0 x.ox...o.,0
P0 x.ox..xo.,0
P0 x.ox....o,0
P0 x.oxx...o,0
P0 x.ox..x.o,0
P0 x.ox...xo,0
P0 x.oox....,0
P0 x.ooxxo..,0
P0 x.ooxxoxo,0
P0 x.ooxxoox,0
P0 x.ooxxxoo,0
P0 x.ooxx.o.,0
P0 x.ooxx..o,0
P0 x.ooxox..,0
P0 x.ooxoxxo,0
P0 x.ooxoxox,0
P0 x.oox.xo.,0
P0 x.oox.x.o,0
P0 x.ooxo.x.,0
P0 x.ooxooxx,0
P0 x.oox.ox.,0
P0 x.oox..xo,0
P0 x.ooxo..x,0
P0 x.oox.o.x,0
P0 x.oox..ox,0
P0 x.o.xo...,0
P0 x.o.xox..,0
P0 x.o.xoxo.,0
P0 x.o.xoxox,0
P0 x.o.xox.o,0
P0 x.o.xoxxo,0
P0 x.o.xo.x.,0
P0 x.o.xoox.,0
P0 x.o.xooxx,0
P0 x.o.xo.xo,0
P0 x.o.xoo.x,0
P0 x.o.xo.ox,0
P0 x.o.xxoo.,0
P0 x.o.xxoox,0
P0 x.o.xxo.o,0
P0 x.o.xxoxo,0
P0 x.o.x.o..,0
P0 x.o.x.ox.,0
P0 x.o.x.oxo,0
P0 x.o.x.oox,0
P0 x.o.xx.oo,0
P0 x.o.xxxoo,0
P0 x.o.x.xoo,0
P0 x.o.x..o.,0
P0 x.o.x.xo.,0
P0 x.o.x...o,0
P0 x.o.x.x.o,0
P0 x.o.x..xo,0
P0 x.o.oxxo.,0
P0 x.o.oxx.o,0
P0 x.o..xoxo,0
P0 x.o..xoox,0
P0 x.o..xxoo,0
P0 x.o.o.x..,0
P0 x.o.ooxx.,0
P0 x.o.o.xxo,0
P0 x.o.oox.x,0
P0 x.o.o.xox,0
P0 x.o..ox..,0
P0 x.o..oxxo,0
P0 x.o..oxox,0
P0 x.o...xo.,0
P0 x.o...x.o,0
P0 x.o..o.x.,0
P0 x.o..ooxx,0
P0 x.o...ox.,0
P0 x.o....xo,0
P0 xxxooxoo.,0
P0 xxxooxoox,0
P0 xxxooxo.o,0
P0 xxxooxoxo,0
P0 xxxoo.o..,0
P0 xxxooxo..,0
P0 xxxoo.oxo,0
P0 xxxoo.oox,0
P0 xx.ooxo..,0
P0 xx.ooxoxo,0
P0 xx.ooxoox,0
P0 xxxoxoo.o,0
P0 xxxoxooxo,0
P0 xxxo.ooxo,0
P0 xxxoxo.oo,0
P0 xxxoxoxoo,0
P0 xxxo.oxoo,0
P0 xxxo.o..o,0
P0 xxxoxo..o,0
P0 xx.oxoo..,0
P0 xx.oxoox.,0
P0 xx.oxo.o.,0
P0 xx.oxoxo.,0
P0 xx.oxo..o,0
P0 xx.oxox.o,0
P0 xx.oxo.xo,0
P0 xx.o.o...,0
P0 xx.oxo...,0
P0 xx.o.oxo.,0
P0 xx.o.ox.o,0
P0 xx.o.oox.,0
P0 xx.o.o.xo,0
P0 xxxo..o.o,0
P0 xxxo..oxo,0
P0 xx.ox.o.o,0
P0 xx.ox.oxo,0
P0 xx.o.xoo.,0
P0 xx.o.xoox,0
P0 xx.o.xo.o,0
P0 xx.o.xoxo,0
P0 xx.o..oxo,0
P0 xx.o..oox,0
P0 xx.ox..oo,0
P0 xx.ox.xoo,0
P0 xx.o..xoo,0
P0 xx.o....o,0
P0 xx.ox...o,0
P0 x.xoo....,0
P0 x.xoox...,0
P0 x.xooxo..,0
P0 x.xooxox.,0
P0 x.xooxo.x,0
P0 x.xoox.o.,0
P0 x.xoox.ox,0
P0 x.xoox..o,0
P0 x.xoox.xo,0
P0 x.xoo.ox.,0
P0 x.xoo..xo,0
P0 x.xoo.o.x,0
P0 x.xoo..ox,0
P0 x.xoxoo..,0
P0 x.xoxoox.,0
P0 x.xoxo.o.,0
P0 x.xoxoxo.,0
P0 x.xoxo..o,0
P0 x.xoxox.o,0
P0 x.xoxo.xo,0
P0 x.xo.o...,0
P0 x.xoxo...,0
P0 x.xo.oxo.,0
P0 x.xo.ox.o,0
P0 x.xo.oox.,0
P0 x.xo.o.xo,0
P0 x.xox.o.o,0
P0 x.xox.oxo,0
P0 x.xo.xoo.,0
P0 x.xo.xoox,0
P0 x.xo.xo.o,0
P0 x.xo.xoxo,0
P0 x.xo..o..,0
P0 x.xo.xo..,0
P0 x.xo..ox.,0
P0 x.xo..oxo,0
P0 x.xo..oox,0
P0 x.xox..oo,0
P0 x.xox.xoo,0
P0 x.xo..xoo,0
P0 x.xo....o,0
P0 x.xox...o,0
P0 x.xo...xo,0
P0 x..oxo...,0
P0 x..oxox..,0
P0 x..oxoxo.,0
P0 x..oxoxox,0
P0 x..oxox.o,0
P0 x..oxoxxo,0
P0 x..oxo.x.,0
P0 x..oxoox.,0
P0 x..oxooxx,0
P0 x..oxo.xo,0
P0 x..oxoo.x,0
P0 x..oxo.ox,0
P0 x..oxxoo.,0
P0 x..oxxoox,0
P0 x..oxxo.o,0
P0 x..oxxoxo,0
P0 x..ox.o..,0
P0 x..ox.ox.,0
P0 x..ox.oxo,0
P0 x..ox.oox,0
P0 x..oxx.oo,0
P0 x..oxxxoo,0
P0 x..ox.xoo,0
P0 x..ox..o.,0
P0 x..ox.xo.,0
P0 x..ox...o,0
P0 x..ox.x.o,0
P0 x..ox..xo,0
P0 x..oox...,0
P0 x..ooxox.,0
P0 x..oox.xo,0
P0 x..ooxo.x,0
P0 x..oox.ox,0
P0 x..o.xo..,0
P0 x..o.xoxo,0
P0 x..o.xoox,0
P0 x..o.xxoo,0
P0 x..o.ox..,0
P0 x..o.oxxo,0
P0 x..o.oxox,0
P0 x..o..xo.,0
P0 x..o..x.o,0
P0 x..o.o.x.,0
P0 x..o.ooxx,0
P0 x..o..ox.,0
P0 x..o...xo,0
P0 xxxxoo.oo,0
P0 xxxxooxoo,0
P0 xxx.ooxoo,0
P0 xx.xoo.o.,0
P0 xx.xooxo.,0
P0 xx.xoo..o,0
P0 xx.xoox.o,0
P0 xx..ooxo.,0
P0 xx..oox.o,0
P0 xx.xo..oo,0
P0 xx.xo.xoo,0
P0 xx..o.xoo,0
P0 x.xxoo.o.,0
P0 x.xxooxo.,0
P0 x.xxoo..o,0
P0 x.xxoox.o,0
P0 x.x.ooxo.,0
P0 x.x.oox.o,0
P0 x.x.oxoo.,0
P0 x.x.oxoox,0
P0 x.x.oxo.o,0
P0 x.x.oxoxo,0
P0 x.x.o.o..,0
P0 x.x.oxo..,0
P0 x.x.o.oxo,0
P0 x.x.o.oox,0
P0 x.xxo..oo,0
P0 x.xxo.xoo,0
P0 x.x.o.xoo,0
P0 x..xoo...,0
P0 x..xoox..,0
P0 x..xoo.xo,0
P0 x..xooxxo,0
P0 x..xoo.ox,0
P0 x..xooxox,0
P0 x..xox.oo,0
P0 x..xoxxoo,0
P0 x..xo..o.,0
P0 x..xo.xo.,0
P0 x..xo...o,0
P0 x..xo.x.o,0
P0 x...oxo..,0
P0 x...oxoxo,0
P0 x...oxoox,0
P0 x...oxxoo,0
P0 x...oox..,0
P0 x...ooxxo,0
P0 x...ooxox,0
P0 x...o.xo.,0
P0 x...o.x.o,0
P0 xx..xoo.o,0
P0 xx..xooxo,0
P0 xx...ooxo,0
P0 xxx..o.oo,0
P0 xxx..oxoo,0
P0 xx.x.o.oo,0
P0 xx.x.oxoo,0
P0 xx..xo.oo,0
P0 xx..xoxoo,0
P0 xx...oxoo,0
P0 xx...o.o.,0
P0 xx...oxo.,0
P0 xx...o..o,0
P0 xx..xo..o,0
P0 xx...ox.o,0
P0 x.x.xoo.o,0
P0 x.x.xooxo,0
P0 x.x..ooxo,0
P0 x.xx.o.oo,0
P0 x.xx.oxoo,0
P0 x.x.xo.oo,0
P0 x.x.xoxoo,0
P0 x.x..oxoo,0
P0 x.x..o.o.,0
P0 x.x..oxo.,0
P0 x.x..o..o,0
P0 x.x.xo..o,0
P0 x.x..ox.o,0
P0 x..xxoo.o,0
P0 x..xxooxo,0
P0 x..x.ooxo,0
P0 x..xxo.oo,0
P0 x..xxoxoo,0
P0 x..x.o.o.,0
P0 x..x.oxo.,0
P0 x..x.o..o,0
P0 x..xxo..o,0
P0 x..x.ox.o,0
P0 x..x.o.xo,0
P0 x...xoo..,0
P0 x...xoox.,0
P0 x...xooxo,0
P0 x...xoxoo,0
P0 x...xo.o.,0
P0 x...xoxo.,0
P0 x...xo..o,0
P0 x...xox.o,0
P0 x...xo.xo,0
P0 x....o...,0
P0 x...xo...,0
P0 x....ox..,0
P0 x....oxo.,0
P0 x....oxox,0
P0 x....ox.o,0
P0 x....oxxo,0
P0 x....oox.,0
P0 x....o.xo,0
P0 x....o.ox,0
P0 x.x...o.o,0
P0 x.x...oxo,0
P0 x...x.o.o,0
P0 x...x.oxo,0
P0 x....xoo.,0
P0 x....xoox,0
P0 x....xo.o,0
P0 x....xoxo,0
P0 x.....oxo,0
P0 x.....oox,0
P0 xx.....oo,0
P0 xx....xoo,0
P0 x.x....oo,0
P0 x.x...xoo,0
P0 x..x...oo,0
P0 x..x..xoo,0
P0 x...x..oo,0
P0 x...x.xoo,0
P0 x....x.oo,0
P0 x....xxoo,0
P0 x.....xoo,0
P0 x......o.,0
P0 x.....xo.,0
P0 x.......o,0
P0 x...x...o,0
P0 x.....x.o,0
P0 ox.......,0
P0 oxx......,0
P0 oxxo.....,0
P0 oxxox....,0
P0 oxxoxo...,0
P0 oxxoxox..,0
P0 oxxoxo.x.,0
P0 oxxoxo..x,0
P0 oxxoxoo.x,0
P0 oxxoxooxx,0
P0 oxxoxo.ox,0
P0 oxxoxoxox,0
P0 oxxoxxoo.,0
P0 oxxoxxoox,0
P0 oxxoxxo.o,0
P0 oxxoxxoxo,0
P0 oxxox.o..,0
P0 oxxoxxo..,0
P0 oxxox.ox.,0
P0 oxxox.o.x,0
P0 oxxox.oox,0
P0 oxxoxx.oo,0
P0 oxxoxxxoo,0
P0 oxxox..o.,0
P0 oxxoxx.o.,0
P0 oxxox.xo.,0
P0 oxxox..ox,0
P0 oxxox...o,0
P0 oxxoxx..o,0
P0 oxxox.x.o,0
P0 oxxox..xo,0
P0 oxxo.x...,0
P0 oxxoox...,0
P0 oxxooxx..,0
P0 oxxooxxo.,0
P0 oxxooxxox,0
P0 oxxooxx.o,0
P0 oxxooxxxo,0
P0 oxxoox.x.,0
P0 oxxoox..x,0
P0 oxxo.xo..,0
P0 oxxo.xox.,0
P0 oxxo.xo.x,0
P0 oxxo.xxoo,0
P0 oxxo.x.o.,0
P0 oxxo.xxo.,0
P0 oxxo.x.ox,0
P0 oxxo.x..o,0
P0 oxxo.xx.o,0
P0 oxxo.x.xo,0
P0 oxxo..x..,0
P0 oxxoo.x..,0
P0 oxxoo.xxo,0
P0 oxxoo.xox,0
P0 oxxo.ox..,0
P0 oxxo.oxxo,0
P0 oxxoxoxxo,0
P0 oxxo.oxox,0
P0 oxxo..xo.,0
P0 oxxo..xox,0
P0 oxxo..x.o,0
P0 oxxo..xxo,0
P0 oxxo...x.,0
P0 oxxoo..x.,0
P0 oxxoo.oxx,0
P0 oxxooxoxx,0
P0 oxxo.o.x.,0
P0 oxxo.ooxx,0
P0 oxxo..ox.,0
P0 oxxo..oxx,0
P0 oxxo...xo,0
P0 oxxo....x,0
P0 oxxoo...x,0
P0 oxxo.o..x,0
P0 oxxo..o.x,0
P0 oxxo...ox,0
P0 oxxxoo...,0
P0 oxxxoox..,0
P0 oxxxoo.xo,0
P0 oxxxooxxo,0
P0 oxxxoo.ox,0
P0 oxxxooxox,0
P0 oxxxoxoo.,0
P0 oxxxoxoox,0
P0 oxxxoxo.o,0
P0 oxxxoxoxo,0
